user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html 
EzraFitz_13,Ezra Fitz,947248547736498176,2017-12-30 23:30:27,/EzraFitz_13/status/947248547736498176,0,1,0,"Meghan_charts Dear Future Husband y Better uwu
#kCAFAVMUSICVIDEO #METOO","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Meghan_charts Dear Future Husband y Better uwu
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kCAFAVMUSICVIDEO?src=hash""><s>#</s><b>kCAFAVMUSICVIDEO</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/METOO?src=hash""><s>#</s><b><strong>METOO</strong></b></a><a dir=""ltr"" href=""/hashtag/METOO?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
theturasatana,TuraSatanaProduction,947248506942652416,2017-12-30 23:30:17,/theturasatana/status/947248506942652416,0,0,0,TURA!  #TuraSatana #JustDoIt #CultFilm #FasterPussycatKillKill #YOMYOMF #AsianAmerican #StayFierce http://Turamovie.com  #RT4Tura #MeToo pic.twitter.com/zXR0nrIhXv,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">TURA!  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TuraSatana?src=hash""><s>#</s><b>TuraSatana</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JustDoIt?src=hash""><s>#</s><b>JustDoIt</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CultFilm?src=hash""><s>#</s><b>CultFilm</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FasterPussycatKillKill?src=hash""><s>#</s><b>FasterPussycatKillKill</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/YOMYOMF?src=hash""><s>#</s><b>YOMYOMF</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AsianAmerican?src=hash""><s>#</s><b>AsianAmerican</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StayFierce?src=hash""><s>#</s><b>StayFierce</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://Turamovie.com"" dir=""ltr"" href=""https://t.co/P5qSa8EZNb"" rel=""nofollow noopener"" target=""_blank"" title=""http://Turamovie.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">Turamovie.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RT4Tura?src=hash""><s>#</s><b>RT4Tura</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zXR0nrIhXv"">pic.twitter.com/zXR0nrIhXv</a></p>"
SexAbuseChat,"Rachel, Cee, and Judith",947248451888336896,2017-12-30 23:30:04,/SexAbuseChat/status/947248451888336896,0,0,0,"My second most popular guest post this year: General Hospital's Fail: How Rape Became Seduction by @willvanstonejr http://ow.ly/1do230huyEp  via @RachelintheOC #Rape #SexualTrauma #MeToo
#TopTweets2017 #Blog","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My second most popular guest post this year: General Hospital's Fail: How Rape Became Seduction by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""50900123"" dir=""ltr"" href=""/willvanstonejr""><s>@</s><b>willvanstonejr</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/1do230huyEp"" dir=""ltr"" href=""https://t.co/VT3cfbYziW"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/1do230huyEp""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/1do230huyEp</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""23487853"" dir=""ltr"" href=""/RachelintheOC""><s>@</s><b>RachelintheOC</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Rape?src=hash""><s>#</s><b>Rape</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SexualTrauma?src=hash""><s>#</s><b>SexualTrauma</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TopTweets2017?src=hash""><s>#</s><b>TopTweets2017</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Blog?src=hash""><s>#</s><b>Blog</b></a></p>"
hireheels,HireHeels™,947248367817588736,2017-12-30 23:29:44,/hireheels/status/947248367817588736,1,1,2,Women's Rights Doin' the Moonwalk in Berlin on NYE as Sexual Assaults on Women Continue Throughout Europe http://www.bbc.com/news/world-europe-42502984 … #newyearseve #berlin #womenssafety #sexualassault #womensrights #europe #eu #travel #tourism #women #rape #assault #metoo #NYE2017 #germany #merkel,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Women's Rights Doin' the Moonwalk in Berlin on NYE as Sexual Assaults on Women Continue Throughout Europe <a class=""twitter-timeline-link"" data-expanded-url=""http://www.bbc.com/news/world-europe-42502984"" dir=""ltr"" href=""https://t.co/s69ZRhr3aC"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.bbc.com/news/world-europe-42502984""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">bbc.com/news/world-eur</span><span class=""invisible"">ope-42502984</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/newyearseve?src=hash""><s>#</s><b>newyearseve</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/berlin?src=hash""><s>#</s><b>berlin</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/womenssafety?src=hash""><s>#</s><b>womenssafety</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sexualassault?src=hash""><s>#</s><b>sexualassault</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/womensrights?src=hash""><s>#</s><b>womensrights</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/europe?src=hash""><s>#</s><b>europe</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/eu?src=hash""><s>#</s><b>eu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/travel?src=hash""><s>#</s><b>travel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tourism?src=hash""><s>#</s><b>tourism</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/women?src=hash""><s>#</s><b>women</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rape?src=hash""><s>#</s><b>rape</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/assault?src=hash""><s>#</s><b>assault</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NYE2017?src=hash""><s>#</s><b>NYE2017</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/germany?src=hash""><s>#</s><b>germany</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/merkel?src=hash""><s>#</s><b>merkel</b></a></p>"
SpencerKarter,Spencer Karter,947248269758955521,2017-12-30 23:29:21,/SpencerKarter/status/947248269758955521,0,0,1,#Top10 #Shocking #Moments of 2017 https://youtu.be/boOuR24-6ZM  via @YouTube #WeinsteinEffect #UnPOTUS #TheResistance #FDT #Resist #MeToo #SaveShowbiz #SaveTheCountry #SaveTheWorld #2017inReview #2018isComing #YearInReview #Observations,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Top10?src=hash""><s>#</s><b>Top10</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Shocking?src=hash""><s>#</s><b>Shocking</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Moments?src=hash""><s>#</s><b>Moments</b></a> of 2017 <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/boOuR24-6ZM"" dir=""ltr"" href=""https://t.co/hFzl0F59dU"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/boOuR24-6ZM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/boOuR24-6ZM</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WeinsteinEffect?src=hash""><s>#</s><b>WeinsteinEffect</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UnPOTUS?src=hash""><s>#</s><b>UnPOTUS</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TheResistance?src=hash""><s>#</s><b>TheResistance</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FDT?src=hash""><s>#</s><b>FDT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Resist?src=hash""><s>#</s><b>Resist</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaveShowbiz?src=hash""><s>#</s><b>SaveShowbiz</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaveTheCountry?src=hash""><s>#</s><b>SaveTheCountry</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaveTheWorld?src=hash""><s>#</s><b>SaveTheWorld</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2017inReview?src=hash""><s>#</s><b>2017inReview</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2018isComing?src=hash""><s>#</s><b>2018isComing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/YearInReview?src=hash""><s>#</s><b>YearInReview</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Observations?src=hash""><s>#</s><b>Observations</b></a></p>"
KeldermanWilco,Kilco Welderman,947248231477665794,2017-12-30 23:29:12,/KeldermanWilco/status/947248231477665794,0,0,0,Kijken jullie ook nog #MVG vs. #RobCross ? #MeToo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""nl"">Kijken jullie ook nog <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MVG?src=hash""><s>#</s><b>MVG</b></a> vs. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RobCross?src=hash""><s>#</s><b>RobCross</b></a> ? <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
rachelzegler,rachel zegler,947248143372115970,2017-12-30 23:28:51,/rachelzegler/status/947248143372115970,18,0,0,a toast to the death of matt lauer’s career #byebye #metoo pic.twitter.com/aS8f6xqi2i,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">a toast to the death of matt lauer’s career <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/byebye?src=hash""><s>#</s><b>byebye</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/aS8f6xqi2i"">pic.twitter.com/aS8f6xqi2i</a></p>"
NicoleBonnet1,((( 🏺NicoleBonnet1 🏺))),947248118717919232,2017-12-30 23:28:45,/NicoleBonnet1/status/947248118717919232,1,1,1,"""From Oregon to Maine, Statehouses Are Having Their Own #MeToo Reckonings""

The list of sexual-misconduct revelations in state capitols is staggering.

http://www.motherjones.com/politics/2017/12/from-oregon-to-maine-statehouses-are-having-their-own-metoo-reckonings/ …pic.twitter.com/Ksr2c1n0FR","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""From Oregon to Maine, Statehouses Are Having Their Own <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> Reckonings""

The list of sexual-misconduct revelations in state capitols is staggering.

<a class=""twitter-timeline-link"" data-expanded-url=""http://www.motherjones.com/politics/2017/12/from-oregon-to-maine-statehouses-are-having-their-own-metoo-reckonings/"" dir=""ltr"" href=""https://t.co/bYI5jwgPL4"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.motherjones.com/politics/2017/12/from-oregon-to-maine-statehouses-are-having-their-own-metoo-reckonings/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">motherjones.com/politics/2017/</span><span class=""invisible"">12/from-oregon-to-maine-statehouses-are-having-their-own-metoo-reckonings/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Ksr2c1n0FR"">pic.twitter.com/Ksr2c1n0FR</a></p>"
cvaldary,Chloé S. Valdary  📚,947248096530128896,2017-12-30 23:28:39,/cvaldary/status/947248096530128896,75,5,41,Let me tell you all the story of a Palestinian woman named Wafa Al-Biss. She indeed deserved her own #metoo moment but not in the atrociously exploitative way @PeterBeinart writes about it in this piece.https://twitter.com/PeterBeinart/status/943299922584932352 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Let me tell you all the story of a Palestinian woman named Wafa Al-Biss. She indeed deserved her own <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> moment but not in the atrociously exploitative way <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""114870265"" dir=""ltr"" href=""/PeterBeinart""><s>@</s><b>PeterBeinart</b></a> writes about it in this piece.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/PeterBeinart/status/943299922584932352"" dir=""ltr"" href=""https://t.co/S9cdFm8IxV"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/PeterBeinart/status/943299922584932352""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/PeterBeinart/s</span><span class=""invisible"">tatus/943299922584932352</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
alaskastardis,chelsea (ia until endgame),947248055883059200,2017-12-30 23:28:30,/alaskastardis/status/947248055883059200,2,1,0,"the #MeToo movement encouraged women and men to share their stories of sexual harassment and abuse, which brought down powerful men in hollywood and journalism","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> movement encouraged women and men to share their stories of sexual harassment and abuse, which brought down powerful men in hollywood and journalism</p>"
BirgittSiegrist,Birgitt Siegrist,947247962689859589,2017-12-30 23:28:07,/BirgittSiegrist/status/947247962689859589,2,0,1,Sehr gute Haltung von @schroeder_k zu Familie und Beruf/Politik und #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Sehr gute Haltung von <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18761526"" dir=""ltr"" href=""/schroeder_k""><s>@</s><b>schroeder_k</b></a> zu Familie und Beruf/Politik und <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
Y_U_N_V_JD,Stringer,947247897359261698,2017-12-30 23:27:52,/Y_U_N_V_JD/status/947247897359261698,1,0,0,#metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
OkayLady, 🤓 🤗OkayLady 🧐 😢,947247883287490563,2017-12-30 23:27:49,/OkayLady/status/947247883287490563,0,0,0,"She Broke Japan’s Silence on Rape via @NYTimes
#MeToo https://www.nytimes.com/2017/12/29/world/asia/japan-rape.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">She Broke Japan’s Silence on Rape via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""807095"" dir=""ltr"" href=""/nytimes""><s>@</s><b>NYTimes</b></a>
<span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.nytimes.com/2017/12/29/world/asia/japan-rape.html"" dir=""ltr"" href=""https://t.co/Hv6AM4QcWc"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nytimes.com/2017/12/29/world/asia/japan-rape.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nytimes.com/2017/12/29/wor</span><span class=""invisible"">ld/asia/japan-rape.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
WYBFoundation,When You Believe FDN,947247848248225798,2017-12-30 23:27:40,/WYBFoundation/status/947247848248225798,0,0,0,#MeToo Creator Will Push Button To Drop New Year’s Eve Ball In Times Square. #empower #girls #women #wybf #nyehttps://fb.me/3LTwxwzLl ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> Creator Will Push Button To Drop New Year’s Eve Ball In Times Square. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/empower?src=hash""><s>#</s><b>empower</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/girls?src=hash""><s>#</s><b>girls</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/women?src=hash""><s>#</s><b>women</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wybf?src=hash""><s>#</s><b>wybf</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nye?src=hash""><s>#</s><b>nye</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://fb.me/3LTwxwzLl"" dir=""ltr"" href=""https://t.co/GgLQWkMMcL"" rel=""nofollow noopener"" target=""_blank"" title=""https://fb.me/3LTwxwzLl""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">fb.me/3LTwxwzLl</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
patriot101,Judy Halston,947247797039906816,2017-12-30 23:27:28,/patriot101/status/947247797039906816,0,0,0,Germany has to have a women's #safezone to keep the #Rapefeast by #Refugees from repeating itself again and again this new year.  #MeToo are you listening?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Germany has to have a women's <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/safezone?src=hash""><s>#</s><b>safezone</b></a> to keep the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Rapefeast?src=hash""><s>#</s><b>Rapefeast</b></a> by <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Refugees?src=hash""><s>#</s><b>Refugees</b></a> from repeating itself again and again this new year.  <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> are you listening?</p>"
